CustomerID,Gender,InvoiceNumber,InvoiceDate,ProductID,Quantity,Price,Total,OrderStatus,Country,TrafficSource,SessionDuration,DeviceCategory,Device,OS,DeliveryRating,ProductRating,Sales
7653,Male,57837717,2021-02-12,48,1,31.26,31.26,"In Process",Germany,"Organic Search",9.20,Mobile,Tablet,Android,5,3,0.00
4310,Female,74818986,2021-02-13,99,3,36.83,110.49,Rejected,India,"Organic Search",0.08,Computer,Laptop,Windows,5,5,0.00
2754,Female,32304720,2021-02-14,14,1,89.76,89.76,"In Process",Indonesia,"Social Media",8.49,Computer,Desktop,Mac,5,3,0.00
4603,Male,13794335,2021-02-14,19,1,13.20,13.20,Completed,Spain,"Organic Search",2.68,Mobile,"Smart Phone",Android,5,4,13.20
9730,Male,34641548,2021-02-15,65,2,38.95,77.90,Rejected,Australia,"Organic Search",6.88,Computer,Laptop,Windows,4,4,0.00
1224,Female,49707126,2021-02-15,7,3,59.68,179.04,Completed,Italy,"Organic Search",8.13,Computer,Laptop,Windows,4,3,179.04
8150,Male,61163937,2021-02-15,59,3,79.57,238.71,"In Process",France,"Social Media",6.49,Computer,Laptop,Windows,3,5,0.00
7900,Male,13777768,2021-02-16,39,3,41.61,124.83,"In Process",Germany,"Organic Search",2.07,Computer,Desktop,Windows,4,3,0.00
6121,Female,27817886,2021-02-16,36,2,48.16,96.32,Completed,"South Korea","Organic Search",6.26,Mobile,Tablet,Android,3,4,96.32
9625,Male,76884262,2021-02-16,30,1,6.08,6.08,"In Process",Italy,"Organic Search",0.94,Computer,Laptop,Windows,4,5,0.00
4735,Male,57458884,2021-02-17,22,3,41.48,124.44,Completed,Mexico,"Organic Search",8.60,Computer,Laptop,Windows,2,4,124.44
1322,Female,18373380,2021-02-17,25,1,11.29,11.29,"In Process",Japan,"Paid Advertisment",0.64,Mobile,Tablet,Windows,2,5,0.00
5408,Female,31564000,2021-02-18,98,2,85.04,170.08,Completed,Germany,"Social Media",1.28,Computer,Desktop,Windows,5,5,170.08
3631,Male,67320525,2021-02-18,65,2,38.95,77.90,Completed,"South Korea","Paid Advertisment",3.12,Computer,Desktop,Windows,3,3,77.90
4379,Female,73863867,2021-02-19,24,2,99.58,199.16,Completed,"South Korea","Social Media",7.32,Mobile,"Smart Phone",Windows,5,4,199.16
3207,Female,41074205,2021-02-20,76,3,76.67,230.01,"In Process",Japan,"Organic Search",7.11,Computer,Laptop,Windows,3,4,0.00
7568,Female,41055121,2021-02-20,5,1,11.97,11.97,Completed,"United Kingdom","Organic Search",4.07,Computer,Desktop,Windows,5,4,11.97
2501,Male,43890834,2021-02-21,77,1,20.40,20.40,Completed,India,"Organic Search",8.76,Computer,Desktop,Linux,5,5,20.40
3080,Female,11140552,2021-02-21,21,1,98.91,98.91,"In Process",Mexico,"Social Media",5.86,Computer,Laptop,Windows,4,5,0.00
3279,Male,20624046,2021-02-22,100,2,98.59,197.18,Cancelled,Italy,"Paid Advertisment",4.12,Mobile,Tablet,Windows,5,3,0.00
6579,Male,38127917,2021-02-22,31,3,43.50,130.50,Completed,France,"Social Media",2.80,Computer,Laptop,Windows,5,5,130.50
2290,Female,87241721,2021-02-22,7,1,59.68,59.68,"In Process",China,"Organic Search",6.60,Computer,Laptop,Windows,2,4,0.00
5824,Male,83192284,2021-02-23,66,2,56.01,112.02,Cancelled,Spain,"Organic Search",3.51,Computer,Laptop,Windows,5,4,0.00
4973,Female,83073347,2021-02-24,11,2,4.31,8.62,Completed,Canada,"Social Media",5.20,Computer,Laptop,Windows,4,4,8.62
8918,Female,13172757,2021-02-24,89,1,37.61,37.61,Completed,Belgium,"Organic Search",5.77,Computer,Laptop,Windows,1,5,37.61
4202,Female,76195731,2021-02-24,25,2,11.29,22.58,Completed,"United Kingdom","Social Media",0.42,Computer,Desktop,Windows,2,5,22.58
4790,Female,43885613,2021-02-25,50,3,50.71,152.13,Completed,Germany,"Paid Advertisment",4.83,Computer,Desktop,Mac,5,5,152.13
4467,Male,70377986,2021-02-25,60,3,91.28,273.84,Completed,India,"Organic Search",7.80,Computer,Laptop,Windows,4,5,273.84
1243,Female,60019011,2021-02-25,19,1,13.20,13.20,Completed,Japan,"Paid Advertisment",9.80,Computer,Laptop,Linux,3,5,13.20
9592,Male,35857367,2021-02-25,40,2,89.85,179.70,"In Process",Turkey,"Social Media",8.02,Computer,Desktop,Windows,4,3,0.00
6392,Female,90426665,2021-02-26,42,2,74.77,149.54,Cancelled,"United Kingdom","Social Media",7.52,Computer,Desktop,Mac,2,5,0.00
3215,Male,62510610,2021-02-27,9,1,73.83,73.83,Cancelled,Australia,"Paid Advertisment",1.24,Computer,Desktop,Windows,4,5,0.00
9182,Male,17675279,2021-02-27,36,3,48.16,144.48,"In Process",Japan,"Social Media",5.39,Computer,Desktop,Windows,1,4,0.00
8184,Male,81309503,2021-02-28,91,2,67.48,134.96,Completed,Belgium,"Organic Search",5.26,Computer,Laptop,Windows,5,5,134.96
7080,Male,55230475,2021-02-28,71,1,57.53,57.53,"In Process",Russia,"Organic Search",5.34,Mobile,"Smart Phone",Windows,4,3,0.00
5352,Male,97042969,2021-02-28,88,2,40.95,81.90,Completed,Russia,"Social Media",8.88,Computer,Desktop,Windows,2,5,81.90
1916,Male,30716230,2021-03-01,78,2,19.66,39.32,"In Process",Germany,"Organic Search",9.85,Computer,Laptop,Windows,3,3,0.00
9064,Male,13487230,2021-03-02,59,2,79.57,159.14,Rejected,Mexico,"Organic Search",0.37,Computer,Desktop,Windows,5,5,0.00
8361,Male,24248196,2021-03-03,98,2,85.04,170.08,Completed,Iran,"Social Media",2.48,Computer,Desktop,Windows,4,5,170.08
6144,Male,41018758,2021-03-03,99,1,36.83,36.83,Completed,Canada,"Social Media",1.97,Computer,Desktop,Mac,4,2,36.83
9857,Female,82668334,2021-03-04,15,3,6.32,18.96,Completed,France,"Social Media",2.94,Computer,Laptop,Windows,5,3,18.96
7930,Female,77348143,2021-03-04,36,3,48.16,144.48,"In Process",Canada,"Paid Advertisment",8.91,Mobile,Tablet,Windows,4,1,0.00
5549,Female,18283180,2021-03-05,41,1,32.33,32.33,Completed,Japan,"Organic Search",8.62,Computer,Laptop,Windows,5,4,32.33
8544,Female,18483238,2021-03-06,21,3,98.91,296.73,Completed,Belgium,"Organic Search",7.12,Mobile,Tablet,Windows,5,5,296.73
6184,Male,68476845,2021-03-06,86,3,93.47,280.41,"In Process",India,"Organic Search",2.00,Computer,Laptop,Windows,5,4,0.00
8988,Male,70648730,2021-03-07,99,1,36.83,36.83,"In Process","South Korea","Social Media",3.37,Mobile,"Smart Phone",Android,4,3,0.00
3666,Female,35480508,2021-03-08,100,2,98.59,197.18,Cancelled,Japan,"Paid Advertisment",8.64,Computer,Desktop,Windows,5,4,0.00
7962,Male,12962663,2021-03-08,63,2,57.12,114.24,Completed,Taiwan,"Paid Advertisment",1.23,Computer,Laptop,Windows,4,5,114.24
6732,Male,56365339,2021-03-09,17,3,18.86,56.58,Completed,Canada,"Organic Search",9.80,Computer,Laptop,Windows,5,4,56.58
1156,Male,62239579,2021-03-09,95,1,50.48,50.48,"In Process","United States","Organic Search",7.35,Mobile,"Smart Phone",Android,4,4,0.00
8554,Male,24930640,2021-03-09,73,1,30.57,30.57,"In Process",Taiwan,"Organic Search",9.80,Computer,Laptop,Windows,5,3,0.00
7643,Male,71933136,2021-03-10,92,1,58.50,58.50,Completed,"South Korea","Paid Advertisment",9.88,Computer,Desktop,Windows,3,5,58.50
7213,Male,35781389,2021-03-11,41,2,32.33,64.66,Cancelled,Italy,"Paid Advertisment",0.24,Computer,Desktop,Windows,5,4,0.00
3722,Male,67741832,2021-03-11,13,1,41.29,41.29,Completed,Germany,"Organic Search",4.77,Computer,Laptop,Linux,5,5,41.29
8198,Female,99023867,2021-03-12,81,1,52.96,52.96,Cancelled,Vietnam,"Social Media",1.36,Computer,Desktop,Windows,4,5,0.00
4033,Female,71262219,2021-03-12,92,1,58.50,58.50,Completed,Russia,"Organic Search",9.25,Computer,Laptop,Linux,5,4,58.50
4524,Female,64597140,2021-03-13,25,1,11.29,11.29,Completed,"South Korea","Paid Advertisment",1.32,Mobile,Tablet,Windows,5,4,11.29
9785,Male,48148893,2021-03-13,18,2,1.97,3.94,Completed,Netherlands,"Paid Advertisment",1.65,Computer,Desktop,Windows,5,4,3.94
7063,Female,12465776,2021-03-13,23,3,95.72,287.16,Completed,Italy,"Paid Advertisment",2.40,Computer,Desktop,Mac,5,5,287.16
3982,Male,97539087,2021-03-14,39,3,41.61,124.83,Completed,Canada,"Social Media",0.47,Computer,Desktop,Windows,5,2,124.83
4043,Female,83872827,2021-03-14,87,3,50.56,151.68,Completed,"South Korea","Organic Search",7.12,Computer,Desktop,Mac,5,5,151.68
6300,Male,84734447,2021-03-15,10,2,19.34,38.68,Completed,Russia,"Organic Search",7.33,Computer,Laptop,Windows,5,5,38.68
8961,Female,98459076,2021-03-15,94,1,17.63,17.63,Completed,Netherlands,"Paid Advertisment",3.62,Mobile,"Smart Phone",Windows,4,4,17.63
1665,Male,37973689,2021-03-15,84,3,32.88,98.64,Completed,Japan,"Organic Search",2.56,Computer,Desktop,Windows,5,5,98.64
8446,Male,95878461,2021-03-16,99,2,36.83,73.66,Completed,Russia,"Organic Search",2.98,Mobile,"Smart Phone",Android,5,5,73.66
3054,Male,65543293,2021-03-16,38,2,26.03,52.06,Completed,India,"Organic Search",2.15,Mobile,Tablet,Android,5,5,52.06
6870,Male,54794400,2021-03-16,30,1,6.08,6.08,Completed,Japan,"Social Media",2.50,Mobile,"Smart Phone",Windows,5,3,6.08
9594,Male,39049113,2021-03-17,60,3,91.28,273.84,"In Process",China,"Organic Search",0.61,Computer,Laptop,Windows,3,4,0.00
7641,Female,21853775,2021-03-18,86,1,93.47,93.47,Completed,Germany,"Organic Search",4.69,Computer,Desktop,Windows,5,5,93.47
2267,Female,83115969,2021-03-19,67,3,17.22,51.66,Completed,Italy,"Organic Search",0.30,Mobile,Tablet,Windows,4,5,51.66
7381,Male,79598882,2021-03-19,79,3,33.28,99.84,Completed,"United States","Organic Search",0.19,Mobile,"Smart Phone",iOS,5,5,99.84
4474,Male,13818320,2021-03-19,73,1,30.57,30.57,Completed,Canada,"Social Media",1.73,Computer,Laptop,Windows,3,5,30.57
8354,Female,35065171,2021-03-20,47,1,64.64,64.64,Completed,Brazil,"Organic Search",8.07,Computer,Laptop,Windows,5,5,64.64
1279,Male,59123689,2021-03-21,67,3,17.22,51.66,Completed,India,"Organic Search",5.62,Computer,Desktop,Windows,4,5,51.66
9847,Male,48425307,2021-03-21,19,2,13.20,26.40,Completed,Italy,"Social Media",1.41,Computer,Desktop,Windows,5,2,26.40
1721,Male,15361443,2021-03-21,44,2,52.78,105.56,Cancelled,"United States","Organic Search",6.20,Mobile,Tablet,Windows,4,3,0.00
1577,Female,63821917,2021-03-22,27,3,72.93,218.79,Completed,China,"Organic Search",6.76,Computer,Desktop,Windows,5,4,218.79
5193,Male,68676799,2021-03-23,93,2,67.46,134.92,Cancelled,Spain,"Paid Advertisment",4.11,Mobile,Tablet,iOS,4,5,0.00
4708,Female,39341351,2021-03-24,26,1,34.43,34.43,Completed,Brazil,"Organic Search",8.75,Mobile,"Smart Phone",Windows,4,4,34.43
1695,Male,53638550,2021-03-24,40,3,89.85,269.55,Completed,India,"Organic Search",1.18,Computer,Laptop,Windows,5,5,269.55
2780,Male,55642460,2021-03-24,90,2,21.51,43.02,"In Process",Germany,"Social Media",6.62,Computer,Desktop,Linux,4,5,0.00
7451,Female,19966292,2021-03-24,43,1,30.66,30.66,"In Process",Spain,"Paid Advertisment",4.63,Computer,Laptop,Windows,5,4,0.00
6375,Female,48884637,2021-03-24,98,3,85.04,255.12,Completed,"South Korea","Social Media",7.25,Computer,Desktop,Windows,5,5,255.12
4160,Female,83788352,2021-03-25,90,1,21.51,21.51,"In Process",Philippines,"Organic Search",0.51,Mobile,"Smart Phone",Windows,5,5,0.00
8347,Male,43334883,2021-03-25,100,1,98.59,98.59,"In Process","United Kingdom","Organic Search",3.42,Computer,Desktop,Windows,5,5,0.00
3626,Male,12540087,2021-03-26,21,1,98.91,98.91,Completed,"United Kingdom","Paid Advertisment",9.44,Computer,Laptop,Windows,5,5,98.91
9498,Female,22433108,2021-03-26,90,3,21.51,64.53,Completed,Australia,"Social Media",0.79,Computer,Laptop,Windows,4,4,64.53
2448,Male,62163160,2021-03-27,13,3,41.29,123.87,"In Process",Japan,"Social Media",7.55,Mobile,Tablet,Windows,5,4,0.00
2258,Female,44003093,2021-03-27,17,1,18.86,18.86,Rejected,Poland,"Organic Search",8.38,Computer,Laptop,Windows,5,3,0.00
2964,Male,74734505,2021-03-28,57,2,13.08,26.16,"In Process",Canada,"Organic Search",6.72,Computer,Laptop,Windows,4,5,0.00
1873,Male,53928701,2021-03-29,8,3,67.18,201.54,Cancelled,Switzerland,"Organic Search",9.01,Computer,Laptop,Windows,5,3,0.00
6717,Male,47528146,2021-03-30,74,1,33.51,33.51,Completed,France,"Social Media",9.61,Mobile,"Smart Phone",Android,4,3,33.51
9829,Female,71060225,2021-03-30,16,3,39.33,117.99,Completed,China,"Organic Search",6.63,Computer,Laptop,Windows,4,5,117.99
2467,Male,83111462,2021-03-30,82,2,5.82,11.64,"In Process",Taiwan,"Social Media",3.26,Mobile,"Smart Phone",Windows,5,5,0.00
9564,Female,71254248,2021-03-31,23,1,95.72,95.72,Completed,Germany,"Organic Search",5.92,Computer,Desktop,Windows,5,4,95.72
9777,Male,58412693,2021-04-01,82,2,5.82,11.64,Completed,Indonesia,"Organic Search",9.08,Mobile,Tablet,Windows,4,3,11.64
5160,Male,21839835,2021-04-01,1,2,81.91,163.82,Completed,Italy,"Social Media",8.57,Computer,Laptop,Windows,5,5,163.82
6656,Male,30621770,2021-04-02,52,3,20.15,60.45,Completed,Mexico,"Organic Search",3.67,Computer,Desktop,Windows,5,3,60.45
5818,Female,17524212,2021-04-02,40,1,89.85,89.85,Completed,Japan,"Organic Search",5.90,Computer,Laptop,Windows,3,4,89.85
4811,Female,83814977,2021-04-03,29,1,1.91,1.91,Cancelled,Japan,"Social Media",1.57,Computer,Laptop,Windows,3,4,0.00
5136,Male,87599192,2021-04-03,36,2,48.16,96.32,Completed,Italy,"Organic Search",10.00,Computer,Laptop,Windows,5,5,96.32
5700,Male,36499986,2021-04-04,41,3,32.33,96.99,Completed,Thailand,"Paid Advertisment",3.46,Computer,Desktop,Windows,5,4,96.99
3748,Male,17541230,2021-04-05,73,2,30.57,61.14,"In Process",Italy,"Organic Search",4.02,Mobile,"Smart Phone",Android,5,2,0.00
9643,Male,80602719,2021-04-05,90,3,21.51,64.53,Completed,Switzerland,"Organic Search",6.87,Computer,Desktop,Linux,4,4,64.53
1733,Male,45161490,2021-04-06,92,2,58.50,117.00,"In Process",China,"Social Media",0.33,Mobile,"Smart Phone",Android,5,3,0.00
3172,Male,36054894,2021-04-06,87,1,50.56,50.56,Completed,Australia,"Paid Advertisment",9.63,Computer,Laptop,Windows,5,4,50.56
6397,Male,65210345,2021-04-06,45,1,3.67,3.67,Cancelled,Russia,"Organic Search",5.21,Mobile,Tablet,Android,4,5,0.00
5462,Male,43133613,2021-04-07,32,1,91.37,91.37,Rejected,Italy,"Paid Advertisment",4.34,Computer,Laptop,Windows,3,5,0.00
8816,Female,43760779,2021-04-08,66,1,56.01,56.01,Completed,"Saudi Arabia","Organic Search",6.43,Computer,Desktop,Windows,4,5,56.01
3321,Male,41015094,2021-04-09,71,1,57.53,57.53,Completed,"United Kingdom","Organic Search",9.26,Computer,Laptop,Windows,4,4,57.53
7107,Male,68907816,2021-04-09,63,1,57.12,57.12,Completed,Canada,"Organic Search",1.49,Computer,Desktop,Windows,5,5,57.12
4144,Female,22257719,2021-04-09,14,3,89.76,269.28,Completed,Egypt,"Social Media",6.54,Computer,Desktop,Mac,5,3,269.28
4427,Male,51262172,2021-04-10,9,3,73.83,221.49,Completed,"Saudi Arabia","Organic Search",6.36,Mobile,"Smart Phone",Windows,5,3,221.49
6481,Male,51814978,2021-04-11,85,2,68.31,136.62,Completed,Spain,"Paid Advertisment",6.76,Computer,Laptop,Linux,5,5,136.62
2565,Male,60544695,2021-04-11,65,1,38.95,38.95,"In Process",India,"Organic Search",6.70,Computer,Laptop,Windows,4,5,0.00
1694,Female,15831756,2021-04-12,2,1,33.11,33.11,"In Process",China,"Social Media",2.28,Computer,Laptop,Windows,4,5,0.00
2602,Female,68204970,2021-04-12,57,2,13.08,26.16,"In Process",France,"Social Media",5.94,Computer,Desktop,Linux,5,4,0.00
9805,Male,38184392,2021-04-13,24,3,99.58,298.74,"In Process",Nigeria,"Organic Search",0.51,Computer,Laptop,Windows,4,5,0.00
9860,Male,80187157,2021-04-13,99,2,36.83,73.66,"In Process",Spain,"Organic Search",5.68,Mobile,"Smart Phone",Windows,4,5,0.00
7170,Male,90887536,2021-04-13,91,3,67.48,202.44,Completed,Australia,"Social Media",7.84,Computer,Desktop,Windows,4,5,202.44
5780,Female,23777738,2021-04-14,48,3,31.26,93.78,Cancelled,Turkey,"Social Media",0.75,Computer,Desktop,Windows,4,5,0.00
8597,Male,97621345,2021-04-14,49,3,99.72,299.16,Completed,Italy,"Paid Advertisment",8.86,Computer,Desktop,Windows,3,4,299.16
4773,Female,89635492,2021-04-15,11,3,4.31,12.93,Completed,Canada,"Organic Search",1.00,Computer,Desktop,Windows,3,5,12.93
7895,Female,27185422,2021-04-15,96,1,36.96,36.96,Completed,Philippines,"Organic Search",1.30,Computer,Desktop,Windows,5,3,36.96
6751,Male,74852259,2021-04-15,75,1,32.34,32.34,Completed,Poland,"Paid Advertisment",4.82,Mobile,"Smart Phone",Android,4,5,32.34
5021,Male,14718704,2021-04-16,46,1,9.88,9.88,Completed,Indonesia,"Organic Search",7.23,Computer,Laptop,Windows,5,5,9.88
9029,Male,25456136,2021-04-17,85,1,68.31,68.31,Completed,"United States","Organic Search",0.93,Computer,Laptop,Windows,2,5,68.31
9570,Male,80817997,2021-04-17,24,3,99.58,298.74,Completed,Indonesia,"Social Media",2.32,Mobile,"Smart Phone",Android,3,5,298.74
1706,Male,32517657,2021-04-18,34,2,48.24,96.48,Cancelled,Germany,"Social Media",5.40,Mobile,Tablet,Android,3,4,0.00
2677,Male,98276037,2021-04-18,51,2,50.59,101.18,Completed,Japan,"Organic Search",0.76,Computer,Desktop,Windows,5,3,101.18
3968,Male,20460420,2021-04-19,38,2,26.03,52.06,Completed,Taiwan,"Paid Advertisment",5.01,Mobile,Tablet,Android,5,5,52.06
9866,Female,66663036,2021-04-20,15,2,6.32,12.64,Completed,China,"Organic Search",6.93,Computer,Desktop,Windows,3,3,12.64
6189,Male,89818926,2021-04-20,62,2,81.46,162.92,Completed,Germany,"Organic Search",6.49,Computer,Desktop,Windows,5,3,162.92
1610,Male,12831717,2021-04-21,69,1,96.47,96.47,Completed,Brazil,"Social Media",9.98,Computer,Laptop,Linux,2,4,96.47
5489,Male,92882529,2021-04-22,61,1,70.34,70.34,Completed,India,"Social Media",4.06,Computer,Laptop,Windows,3,4,70.34
4958,Female,61368102,2021-04-22,75,2,32.34,64.68,"In Process",Canada,"Social Media",0.61,Computer,Desktop,Windows,5,3,0.00
6104,Male,92146389,2021-04-23,65,2,38.95,77.90,Cancelled,Italy,"Organic Search",7.02,Mobile,"Smart Phone",iOS,5,4,0.00
5622,Male,85823561,2021-04-24,90,3,21.51,64.53,Completed,Indonesia,"Organic Search",2.71,Mobile,"Smart Phone",Windows,4,4,64.53
9570,Male,65549278,2021-04-24,46,2,9.88,19.76,Completed,Vietnam,"Social Media",4.21,Mobile,"Smart Phone",Android,3,4,19.76
1137,Male,80030699,2021-04-24,40,2,89.85,179.70,Completed,Poland,"Organic Search",2.34,Computer,Laptop,Windows,2,5,179.70
1189,Female,65801965,2021-04-25,31,2,43.50,87.00,Completed,"United Kingdom","Organic Search",4.28,Computer,Laptop,Linux,3,1,87.00
5103,Male,17973309,2021-04-26,72,3,3.55,10.65,Completed,Poland,"Social Media",6.19,Mobile,"Smart Phone",Android,4,5,10.65
2752,Female,61727419,2021-04-26,64,2,35.23,70.46,Cancelled,Philippines,"Social Media",5.18,Computer,Desktop,Windows,5,2,0.00
8596,Female,52473884,2021-04-27,46,2,9.88,19.76,Cancelled,India,"Social Media",4.09,Mobile,Tablet,Windows,5,5,0.00
4903,Male,56255067,2021-04-27,99,3,36.83,110.49,Cancelled,Canada,"Organic Search",3.33,Mobile,Tablet,Windows,4,2,0.00
3604,Male,84745305,2021-04-28,64,1,35.23,35.23,Cancelled,Australia,"Organic Search",6.04,Computer,Laptop,Windows,5,5,0.00
3647,Female,60731274,2021-04-29,74,3,33.51,100.53,Cancelled,Canada,"Organic Search",2.44,Computer,Laptop,Windows,4,4,0.00
1278,Male,52762037,2021-04-29,15,1,6.32,6.32,Completed,"United States","Paid Advertisment",5.83,Mobile,Tablet,Windows,4,5,6.32
4012,Male,53872003,2021-04-29,6,2,8.07,16.14,Completed,"United Kingdom","Social Media",1.15,Computer,Desktop,Mac,5,5,16.14
4636,Male,97643659,2021-04-30,70,3,63.88,191.64,Cancelled,Indonesia,"Social Media",0.46,Computer,Laptop,Linux,5,5,0.00
8103,Female,65442652,2021-04-30,97,2,56.74,113.48,Completed,Belgium,"Social Media",1.52,Computer,Desktop,Linux,3,5,113.48
4144,Female,36216681,2021-05-01,48,2,31.26,62.52,Completed,Italy,"Organic Search",1.92,Mobile,"Smart Phone",Android,4,3,62.52
7316,Male,12716278,2021-05-02,50,2,50.71,101.42,Completed,Canada,"Paid Advertisment",6.17,Computer,Laptop,Windows,5,4,101.42
2680,Male,32770257,2021-05-02,40,2,89.85,179.70,Completed,"United States","Paid Advertisment",8.76,Mobile,"Smart Phone",Android,5,4,179.70
8859,Male,64937640,2021-05-03,67,3,17.22,51.66,Completed,China,"Social Media",1.92,Computer,Laptop,Windows,5,2,51.66
3442,Male,57158016,2021-05-03,7,3,59.68,179.04,Completed,China,"Organic Search",1.10,Computer,Desktop,Windows,5,4,179.04
7361,Male,57962705,2021-05-04,26,3,34.43,103.29,Completed,Germany,"Social Media",1.70,Computer,Desktop,Windows,5,4,103.29
6020,Female,25851567,2021-05-04,8,3,67.18,201.54,Completed,Canada,"Social Media",3.47,Computer,Laptop,Windows,4,4,201.54
5546,Male,67293041,2021-05-05,48,3,31.26,93.78,Completed,Poland,"Social Media",9.81,Computer,Desktop,Windows,5,5,93.78
4935,Male,47792605,2021-05-05,17,1,18.86,18.86,Completed,China,"Organic Search",5.15,Computer,Desktop,Windows,4,4,18.86
6639,Male,49241809,2021-05-06,11,2,4.31,8.62,Completed,Argentina,"Paid Advertisment",9.69,Computer,Desktop,Linux,5,3,8.62
8543,Male,20932316,2021-05-06,56,2,87.34,174.68,Completed,Mexico,"Organic Search",8.91,Mobile,"Smart Phone",iOS,4,5,174.68
3545,Male,66497862,2021-05-06,31,3,43.50,130.50,Completed,Japan,"Organic Search",3.26,Computer,Laptop,Windows,4,4,130.50
9846,Male,38273718,2021-05-06,50,2,50.71,101.42,Completed,Netherlands,"Social Media",9.32,Computer,Desktop,Windows,4,5,101.42
9613,Male,62660742,2021-05-06,20,2,81.89,163.78,"In Process",Netherlands,"Organic Search",4.22,Computer,Laptop,Windows,5,4,0.00
4819,Male,27036221,2021-05-07,66,1,56.01,56.01,Completed,Italy,"Social Media",3.88,Mobile,"Smart Phone",Android,3,5,56.01
8564,Male,74398253,2021-05-08,65,1,38.95,38.95,Completed,Turkey,"Paid Advertisment",8.18,Computer,Desktop,Windows,5,5,38.95
6944,Male,19851496,2021-05-08,67,3,17.22,51.66,Completed,Russia,"Social Media",0.32,Mobile,"Smart Phone",Android,5,5,51.66
9962,Female,80017672,2021-05-08,23,1,95.72,95.72,Completed,Italy,"Organic Search",8.27,Computer,Desktop,Mac,5,5,95.72
3175,Male,86755219,2021-05-09,72,1,3.55,3.55,Completed,Taiwan,"Paid Advertisment",2.47,Computer,Laptop,Windows,5,4,3.55
9641,Female,21251355,2021-05-10,22,1,41.48,41.48,Completed,Turkey,"Organic Search",3.61,Mobile,"Smart Phone",Android,5,4,41.48
4121,Male,88145286,2021-05-11,98,3,85.04,255.12,Cancelled,"United States","Organic Search",1.38,Computer,Laptop,Windows,4,3,0.00
3156,Male,97249396,2021-05-12,99,1,36.83,36.83,Completed,Russia,"Social Media",2.31,Computer,Desktop,Windows,3,5,36.83
1565,Female,64688995,2021-05-12,44,1,52.78,52.78,Completed,Canada,"Organic Search",9.15,Computer,Desktop,Windows,4,5,52.78
7628,Male,55979383,2021-05-13,71,3,57.53,172.59,Completed,"United States","Organic Search",3.06,Computer,Laptop,Windows,5,3,172.59
6993,Male,11860633,2021-05-14,28,2,5.32,10.64,Completed,China,"Organic Search",5.36,Mobile,"Smart Phone",Android,5,5,10.64
2823,Female,92621391,2021-05-14,28,2,5.32,10.64,Completed,Egypt,"Paid Advertisment",3.67,Computer,Desktop,Mac,3,5,10.64
2298,Male,77321278,2021-05-14,40,1,89.85,89.85,Rejected,France,"Social Media",9.08,Computer,Desktop,Mac,4,5,0.00
4267,Female,86471145,2021-05-14,12,2,86.11,172.22,Cancelled,Canada,"Social Media",6.95,Computer,Laptop,Linux,4,3,0.00
7103,Male,28379389,2021-05-15,57,2,13.08,26.16,Completed,"United Kingdom","Social Media",2.88,Computer,Desktop,Windows,5,5,26.16
4642,Female,56078670,2021-05-15,67,1,17.22,17.22,Completed,"United States","Paid Advertisment",8.67,Mobile,"Smart Phone",Android,5,3,17.22
3483,Male,86448424,2021-05-16,37,1,11.50,11.50,Cancelled,France,"Paid Advertisment",7.02,Computer,Desktop,Windows,5,5,0.00
2347,Female,37090150,2021-05-16,98,1,85.04,85.04,"In Process",Japan,"Social Media",9.63,Mobile,"Smart Phone",Android,5,5,0.00
8974,Male,65212354,2021-05-16,5,3,11.97,35.91,Completed,"South Korea","Organic Search",6.47,Mobile,Tablet,Windows,4,5,35.91
2835,Male,22455498,2021-05-17,83,3,1.22,3.66,Cancelled,"United States","Paid Advertisment",7.71,Computer,Laptop,Windows,4,5,0.00
4647,Male,94417532,2021-05-17,68,1,32.68,32.68,Completed,France,"Paid Advertisment",6.54,Computer,Laptop,Windows,3,5,32.68
9631,Male,24328126,2021-05-18,81,2,52.96,105.92,Completed,Taiwan,"Organic Search",6.57,Computer,Laptop,Windows,5,4,105.92
7564,Female,52598917,2021-05-19,4,3,32.43,97.29,Completed,China,"Social Media",0.46,Mobile,Tablet,Windows,4,5,97.29
3581,Female,20850641,2021-05-20,83,3,1.22,3.66,Completed,"United States","Social Media",6.42,Mobile,"Smart Phone",Android,2,5,3.66
4218,Male,66611975,2021-05-20,74,3,33.51,100.53,Completed,Indonesia,"Paid Advertisment",9.37,Mobile,Tablet,Windows,2,3,100.53
6015,Female,40725269,2021-05-20,38,2,26.03,52.06,Completed,Australia,"Social Media",8.92,Mobile,"Smart Phone",Android,5,5,52.06
3326,Male,39332577,2021-05-21,13,2,41.29,82.58,"In Process","United Kingdom","Social Media",1.49,Computer,Laptop,Windows,4,5,0.00
7086,Male,76627797,2021-05-21,76,1,76.67,76.67,Cancelled,France,"Organic Search",10.00,Computer,Laptop,Windows,5,4,0.00
7808,Female,57052424,2021-05-21,72,2,3.55,7.10,Completed,Italy,"Social Media",5.93,Mobile,"Smart Phone",Android,5,4,7.10
5002,Male,47346734,2021-05-21,7,2,59.68,119.36,Completed,Brazil,"Paid Advertisment",0.01,Computer,Desktop,Windows,4,5,119.36
8816,Female,78777085,2021-05-22,93,2,67.46,134.92,Completed,Indonesia,"Organic Search",3.13,Computer,Laptop,Windows,5,4,134.92
